name,kind,locality,start,end,total_lines,proof_start,proof_end,proof_lines,internal_callers_count,internal_callers,deps_count,deps,external_token_count,external_token_uses,external_qualified_count,external_qualified_uses,globally_unique,global_declarations,repository_root_candidate,repository_closure,tactics,semantic_role,canonical_owner,reachability_assessment,recommended_action,audit_note
add_vector_eq_compat_left,Lemma,,648,658,11,650,658,9,2,add_vector_eq_compat_right;add_vector_proper,7,is_eq;is_eq_veq;is_eq_reflexive;is_eq_commutative;add_vector;add_vector_nil_left;add_vector_null_left,0,,0,,True,lib/Linalg.v:648,False,False,"{""apply"": 3, ""assert"": 0, ""auto"": 5, ""destruct"": 5, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 4, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",vector/constraint addition,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
add_vector_eq_compat_right,Lemma,,660,665,6,662,665,4,1,add_vector_proper,4,is_eq;add_vector;add_vector_commutative;add_vector_eq_compat_left,0,,0,,True,lib/Linalg.v:660,False,False,"{""apply"": 1, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",vector/constraint addition,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
add_vector_proper,Instance,,667,673,7,668,673,6,0,,5,veq;is_eq_veq;add_vector;add_vector_eq_compat_left;add_vector_eq_compat_right,0,,0,,True,lib/Linalg.v:667,False,False,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",vector/constraint addition,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
add_vector_mult_distr,Lemma,,675,682,8,677,682,6,0,,2,mult_vector;add_vector,0,,0,,True,lib/Linalg.v:675,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 3, ""destruct"": 2, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 1, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",vector/constraint addition,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
add_vector_dot_product_distr_left,Lemma,,684,690,7,686,690,5,1,add_vector_dot_product_distr_right,2,dot_product;add_vector,2,src/CInstr.v:577;src/CInstr.v:585,0,,True,lib/Linalg.v:684,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 4, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 1, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",vector/constraint addition,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
add_vector_dot_product_distr_right,Lemma,,692,697,6,694,697,4,2,add_constraint_satisfy;matrix_product_assoc,4,dot_product;dot_product_commutative;add_vector;add_vector_dot_product_distr_left,5,lib/Heuristics.v:108;src/Extractor.v:768;src/Extractor.v:783;polygen/Loop.v:490;polygen/Projection.v:227,0,,True,lib/Linalg.v:692,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",vector/constraint addition,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
add_vector_nth,Lemma,,699,708,10,701,705,5,0,,1,add_vector,4,lib/Heuristics.v:130;lib/Heuristics.v:139;polygen/Projection.v:284;polygen/Projection.v:325,0,,True,lib/Linalg.v:699,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 4, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",vector/constraint addition,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
add_constraint,Definition,,710,712,3,,,0,4,add_constraint;add_constraint_proper;add_constraint_satisfy;combine_constraints,2,add_vector;add_constraint,12,lib/Heuristics.v:96;lib/Heuristics.v:107;lib/Heuristics.v:129;lib/Heuristics.v:138;src/StrengthenDomain.v:48;src/StrengthenDomain.v:105;src/StrengthenDomain.v:180;src/StrengthenDomain.v:196;polygen/Projection.v:87;polygen/Projection.v:236;polygen/Projection.v:281;polygen/Projection.v:323,0,,True,lib/Linalg.v:710,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",certificate operations,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
add_constraint_proper,Instance,,714,719,6,715,719,5,0,,2,ceq;add_constraint,0,,0,,True,lib/Linalg.v:714,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",certificate operations,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
add_constraint_satisfy,Lemma,,721,730,10,724,727,4,1,combine_constraints_satisfy,3,satisfies_constraint;add_vector_dot_product_distr_right;add_constraint,1,src/StrengthenDomain.v:110,0,,True,lib/Linalg.v:721,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",certificate operations,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
same_polyhedron,Definition,,732,732,1,,,0,0,,1,in_poly,0,,0,,True,lib/Linalg.v:732,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",certificate operations,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
combine_constraints,Fixpoint,,734,738,5,,,0,3,combine_constraints;combine_constraints_satisfy;is_redundant,4,null_constraint;mult_constraint;add_constraint;combine_constraints,0,,0,,True,lib/Linalg.v:734,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",certificate operations,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
combine_constraints_satisfy,Lemma,,741,753,13,744,753,10,1,is_redundant_correct,5,satisfies_constraint;null_constraint_trivial;mult_constraint_pos_satisfy;add_constraint_satisfy;combine_constraints,0,,0,,True,lib/Linalg.v:741,False,False,"{""apply"": 5, ""assert"": 0, ""auto"": 2, ""destruct"": 4, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",certificate operations,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
constraint_entails,Definition,,755,756,2,,,0,3,constraint_entails;constraint_entails_correct;is_redundant,3,is_eq;constraint;constraint_entails,0,,0,,True,lib/Linalg.v:755,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",certificate operations,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
constraint_entails_correct,Lemma,,758,765,8,760,765,6,1,is_redundant_correct,2,satisfies_constraint;constraint_entails,0,,0,,True,lib/Linalg.v:758,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",certificate operations,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
witness,Definition,,767,767,1,,,0,2,is_redundant;is_empty,0,,7,VPL/coq/Map_poly.v:503;VPL/coq/Map_poly.v:518;VPL/coq/Map_poly.v:544;VPL/coq/Map_poly.v:560;VPL/coq/Map_poly.v:567;VPL/coq/Map_poly.v:619;VPL/coq/Map_poly.v:626,0,,False,lib/Linalg.v:767;VPL/coq/Map_poly.v:495,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",certificate operations,Linalg,"external token candidate, but the declaration name collides elsewhere",retain in current owner,No duplicate or ownership mismatch identified in this audit.
is_redundant,Definition,,769,774,6,,,0,3,is_redundant;is_redundant_correct;is_empty,7,constraint;polyhedron;mult_constraint;combine_constraints;constraint_entails;witness;is_redundant,0,,0,,True,lib/Linalg.v:769,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",certificate operations,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
is_redundant_correct,Lemma,,776,787,12,779,787,9,1,is_empty_correct,5,satisfies_constraint;mult_constraint_eq;combine_constraints_satisfy;constraint_entails_correct;is_redundant,0,,0,,True,lib/Linalg.v:776,False,False,"{""apply"": 1, ""assert"": 0, ""auto"": 1, ""destruct"": 1, ""eapply"": 1, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",certificate operations,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
is_empty,Definition,,789,791,3,,,0,2,is_empty;is_empty_correct,5,polyhedron;empty_constraint;witness;is_redundant;is_empty,0,,0,,True,lib/Linalg.v:789,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",certificate operations,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
is_empty_correct,Lemma,,793,804,12,795,801,7,0,,7,satisfies_constraint;in_poly;empty_poly;empty_constraint;empty_constraint_empty;is_redundant_correct;is_empty,0,,0,,True,lib/Linalg.v:793,False,False,"{""apply"": 0, ""assert"": 2, ""auto"": 0, ""destruct"": 1, ""eapply"": 1, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",certificate operations,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_compare_nil,Fixpoint,,806,810,5,,,0,8,lex_compare_nil;lex_compare_nil_is_null;is_null_lex_compare_nil;lex_compare_nil_eq;lex_compare;lex_compare_null_left;lex_compare_nil_left;lex_compare_nil_right,1,lex_compare_nil,7,lib/LinalgExt.v:78;lib/LinalgExt.v:102;lib/LinalgExt.v:103;src/PrepareCodegen.v:683;src/PrepareCodegen.v:692;src/PrepareCodegen.v:695;src/PrepareCodegen.v:697,0,,True,lib/Linalg.v:806,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_compare_nil_is_null,Lemma,,812,818,7,814,818,5,2,lex_compare_nil_eq;lex_compare_null_left,2,is_null;lex_compare_nil,2,lib/LinalgExt.v:32;lib/LinalgExt.v:53,0,,True,lib/Linalg.v:812,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 2, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
is_null_lex_compare_nil,Lemma,,820,830,11,822,830,9,0,,2,is_null;lex_compare_nil,3,lib/LinalgExt.v:40;lib/LinalgExt.v:77;src/PrepareCodegen.v:688,0,,True,lib/Linalg.v:820,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 1, ""eapply"": 1, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_compare_nil_eq,Lemma,,832,841,10,834,841,8,1,lex_compare_left_eq,5,is_eq;is_eq_veq;is_eq_nil_left;lex_compare_nil;lex_compare_nil_is_null,0,,0,,True,lib/Linalg.v:832,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 4, ""destruct"": 3, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 5, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_compare,Fixpoint,,843,849,7,,,0,12,lex_compare;lex_compare_antisym;lex_compare_null_left;lex_compare_nil_left;lex_compare_nil_right;lex_compare_left_eq;lex_compare_right_eq;lex_compare_proper;lex_compare_app;lex_compare_reflexive;lex_app_not_gt;lex_compare_lt_head,2,lex_compare_nil;lex_compare,193,lib/LinalgExt.v:20;lib/LinalgExt.v:104;lib/LinalgExt.v:156;lib/LinalgExt.v:157;lib/LinalgExt.v:158;lib/LinalgExt.v:519;lib/LinalgExt.v:519;lib/LinalgExt.v:519;lib/LinalgExt.v:522;src/TilingRelation.v:2392;src/TilingRelation.v:2397;src/TilingRelation.v:2439;src/TilingRelation.v:2447;src/Extractor.v:3799;src/Extractor.v:3812;src/Extractor.v:3923;src/Extractor.v:3956;src/Extractor.v:4111;src/Extractor.v:4152;src/Extractor.v:5279;src/Extractor.v:6000;src/Extractor.v:6041;src/PolyBase.v:564;src/PolyBase.v:682;src/PolyBase.v:823;src/PolyBase.v:936;src/PolyBase.v:1137;src/PolyBase.v:1319;src/PolyBase.v:1428;src/PolyBase.v:1598;src/PolyBase.v:1993;src/PolyBase.v:1994;src/TilingBandMixedSecondValidator.v:835;src/TilingBandMixedSecondValidator.v:844;src/TilingBandMixedSecondValidator.v:849;src/TilingBandMixedSecondValidator.v:852;src/TilingBandMixedSecondValidator.v:857;src/TilingBandMixedSecondValidator.v:1442;src/TilingBandMixedSecondValidator.v:1451;src/TilingBandMixedSecondValidator.v:1456;src/TilingBandMixedSecondValidator.v:1459;src/TilingBandMixedSecondValidator.v:1464;src/TilingBandMixedSecondValidator.v:1761;src/TilingBandMixedSecondValidator.v:1770;src/TilingBandMixedSecondValidator.v:1775;src/TilingBandMixedSecondValidator.v:1778;src/TilingBandMixedSecondValidator.v:1783;src/TilingBandMixedSecondValidator.v:2055;src/TilingBandMixedSecondValidator.v:2064;src/TilingBandMixedSecondValidator.v:2069;...+143,0,,True,lib/Linalg.v:843,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
